"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"ParticuliereHuishoudensRelatief_2";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4";"GemiddeldBesteedbaarInkomen_5";"MediaanBesteedbaarInkomen_6";"GestandaardiseerdInkomen1e10Groep_7";"GestandaardiseerdInkomen2e10Groep_8";"GestandaardiseerdInkomen3e10Groep_9";"GestandaardiseerdInkomen4e10Groep_10";"GestandaardiseerdInkomen5e10Groep_11";"GestandaardiseerdInkomen6e10Groep_12";"GestandaardiseerdInkomen7e10Groep_13";"GestandaardiseerdInkomen8e10Groep_14";"GestandaardiseerdInkomen9e10Groep_15";"GestandaardiseerdInkomen10e10Groep_16"
"183";"1050010";"1050010";"PV29  ";"2012JJ00";"   168.4";"     100";"    25.8";"    23.5";"    36.6";"    32.4";"       7";"       9";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9"
"184";"1050010";"1050010";"PV29  ";"2013JJ00";"   169.4";"     100";"    26.1";"    23.6";"    37.0";"    32.4";"       7";"       9";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9"
"185";"1050010";"1050010";"PV29  ";"2014JJ00";"   169.6";"     100";"    27.3";"    24.3";"    38.8";"    33.0";"       7";"       9";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9"
"186";"1050010";"1050010";"PV29  ";"2015JJ00";"   170.1";"     100";"    27.2";"    24.7";"    38.5";"    33.4";"       7";"       9";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9"
"187";"1050010";"1050010";"PV29  ";"2016JJ00";"   170.7";"     100";"    28.0";"    25.5";"    39.8";"    34.2";"       7";"       9";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9"
"188";"1050010";"1050010";"PV29  ";"2017JJ00";"   171.7";"     100";"    28.8";"    26.0";"    40.9";"    34.7";"       8";"       9";"      11";"      11";"      11";"      11";"      11";"      11";"      10";"       9"
"189";"1050010";"1050010";"PV29  ";"2018JJ00";"   172.7";"     100";"    29.0";"    26.4";"    41.6";"    35.5";"       8";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9"
"190";"1050010";"1050010";"PV29  ";"2019JJ00";"   173.9";"     100";"    30.9";"    27.6";"    44.4";"    37.1";"       8";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9"
"191";"1050010";"1050010";"PV29  ";"2020JJ00";"   174.5";"     100";"    31.5";"    28.7";"    45.3";"    38.4";"       8";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       8"
"192";"1050010";"1050010";"PV29  ";"2021JJ00";"   176.0";"     100";"    33.1";"    30.0";"    47.4";"    39.9";"       8";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9"
"193";"1050010";"1050010";"PV29  ";"2022JJ00";"   177.3";"     100";"    34.8";"    31.6";"    49.7";"    41.7";"       8";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       8"
"194";"1050010";"1050010";"PV29  ";"2023JJ00";"   179.7";"     100";"    37.1";"    33.8";"    53.0";"    44.5";"       8";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9";"       8"
"195";"1050010";"1050010";"PV30  ";"2011JJ00";"  1057.0";"     100";"    26.0";"    23.5";"    37.7";"    33.0";"       8";"       9";"      10";"      10";"      10";"      10";"      11";"      11";"      11";"      10"
"196";"1050010";"1050010";"PV30  ";"2012JJ00";"  1066.9";"     100";"    26.2";"    23.7";"    37.9";"    33.0";"       8";"       9";"      10";"      10";"      10";"      10";"      11";"      11";"      11";"      10"
"197";"1050010";"1050010";"PV30  ";"2013JJ00";"  1076.5";"     100";"    26.4";"    23.9";"    38.1";"    33.0";"       8";"       9";"      10";"      10";"      10";"      11";"      11";"      11";"      11";"      10"
"198";"1050010";"1050010";"PV30  ";"2014JJ00";"  1082.8";"     100";"    27.8";"    24.6";"    40.1";"    33.7";"       9";"       9";"      10";"      10";"      10";"      11";"      11";"      11";"      11";"      10"
"199";"1050010";"1050010";"PV30  ";"2015JJ00";"  1093.9";"     100";"    27.5";"    24.9";"    39.6";"    34.0";"       9";"       9";"      10";"      10";"      10";"      10";"      11";"      11";"      11";"      10"
"200";"1050010";"1050010";"PV30  ";"2016JJ00";"  1101.9";"     100";"    28.6";"    25.9";"    41.3";"    35.0";"       8";"       9";"      10";"      10";"      10";"      10";"      11";"      11";"      11";"      10"
"201";"1050010";"1050010";"PV30  ";"2017JJ00";"  1113.5";"     100";"    29.8";"    26.5";"    42.8";"    35.7";"       8";"       9";"      10";"      10";"      10";"      10";"      11";"      11";"      11";"      10"
"202";"1050010";"1050010";"PV30  ";"2018JJ00";"  1124.8";"     100";"    29.9";"    26.9";"    43.7";"    36.6";"       9";"       9";"      10";"      10";"      10";"      10";"      11";"      11";"      11";"      10"
"203";"1050010";"1050010";"PV30  ";"2019JJ00";"  1136.5";"     100";"    32.2";"    28.3";"    47.0";"    38.3";"       9";"       9";"      10";"      10";"      10";"      10";"      11";"      11";"      11";"      10"
"204";"1050010";"1050010";"PV30  ";"2020JJ00";"  1147.0";"     100";"    32.6";"    29.4";"    47.5";"    39.7";"       9";"       9";"      10";"      10";"      10";"      10";"      11";"      11";"      11";"      10"
"205";"1050010";"1050010";"PV30  ";"2021JJ00";"  1156.5";"     100";"    34.1";"    30.7";"    49.6";"    41.4";"       8";"       9";"      10";"      10";"      10";"      10";"      11";"      11";"      11";"      10"
"206";"1050010";"1050010";"PV30  ";"2022JJ00";"  1171.1";"     100";"    36.0";"    32.4";"    52.3";"    43.4";"       9";"       9";"      10";"      10";"      10";"      10";"      10";"      11";"      11";"      10"
"207";"1050010";"1050010";"PV30  ";"2023JJ00";"  1188.5";"     100";"    38.7";"    34.8";"    56.3";"    46.4";"       8";"       9";"      10";"      10";"      10";"      10";"      11";"      11";"      11";"      10"
"208";"1050010";"1050010";"PV31  ";"2011JJ00";"   500.9";"     100";"    24.5";"    22.2";"    34.9";"    30.4";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       8"
"209";"1050010";"1050010";"PV31  ";"2012JJ00";"   504.3";"     100";"    24.8";"    22.4";"    35.2";"    30.5";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       8"
"210";"1050010";"1050010";"PV31  ";"2013JJ00";"   506.7";"     100";"    24.8";"    22.6";"    35.2";"    30.5";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       8"
"211";"1050010";"1050010";"PV31  ";"2014JJ00";"   507.0";"     100";"    26.0";"    23.3";"    36.7";"    31.2";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       8"
"212";"1050010";"1050010";"PV31  ";"2015JJ00";"   509.3";"     100";"    26.0";"    23.6";"    36.6";"    31.4";"       8";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       8"
"213";"1050010";"1050010";"PV31  ";"2016JJ00";"   511.1";"     100";"    26.9";"    24.5";"    38.0";"    32.2";"       8";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       8"
"214";"1050010";"1050010";"PV31  ";"2017JJ00";"   514.9";"     100";"    27.7";"    25.0";"    39.0";"    32.8";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       8"
"215";"1050010";"1050010";"PV31  ";"2018JJ00";"   517.0";"     100";"    27.9";"    25.4";"    39.8";"    33.5";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       7"
"216";"1050010";"1050010";"PV31  ";"2019JJ00";"   519.2";"     100";"    29.8";"    26.5";"    42.4";"    35.0";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       7"
"217";"1050010";"1050010";"PV31  ";"2020JJ00";"   521.2";"     100";"    30.3";"    27.5";"    43.2";"    36.1";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       7"
"218";"1050010";"1050010";"PV31  ";"2021JJ00";"   523.7";"     100";"    31.6";"    28.7";"    44.8";"    37.4";"       9";"      11";"      11";"      11";"      11";"      11";"      10";"      10";"       9";"       7"
"219";"1050010";"1050010";"PV31  ";"2022JJ00";"   528.8";"     100";"    33.2";"    30.1";"    47.1";"    39.0";"       9";"      11";"      12";"      12";"      11";"      10";"      10";"       9";"       9";"       7"
"220";"1050010";"1050010";"PV31  ";"2023JJ00";"   534.7";"     100";"    35.7";"    32.5";"    50.5";"    41.7";"       9";"      11";"      12";"      11";"      11";"      10";"      10";"       9";"       9";"       7"
"5642";"1050010";"1050015";"NL01  ";"2011JJ00";"  2623.5";"      36";"    20.6";"    18.4";"    20.6";"    18.4";"      19";"      16";"      13";"      11";"       9";"       8";"       7";"       6";"       5";"       5"
"5643";"1050010";"1050015";"NL01  ";"2012JJ00";"  2673.3";"      36";"    20.9";"    18.6";"    20.9";"    18.6";"      18";"      16";"      13";"      11";"       9";"       8";"       7";"       6";"       5";"       5"
"5644";"1050010";"1050015";"NL01  ";"2013JJ00";"  2713.4";"      36";"    21.0";"    18.6";"    21.0";"    18.6";"      18";"      16";"      13";"      11";"       9";"       8";"       7";"       6";"       5";"       5"
"5645";"1050010";"1050015";"NL01  ";"2014JJ00";"  2721.7";"      36";"    21.9";"    19.1";"    21.9";"    19.1";"      18";"      15";"      13";"      11";"       9";"       9";"       7";"       7";"       5";"       5"
"5646";"1050010";"1050015";"NL01  ";"2015JJ00";"  2782.7";"      37";"    22.0";"    19.3";"    22.0";"    19.3";"      18";"      15";"      14";"      11";"       9";"       9";"       7";"       6";"       5";"       5"
"5647";"1050010";"1050015";"NL01  ";"2016JJ00";"  2820.4";"      37";"    22.7";"    19.9";"    22.6";"    19.9";"      18";"      15";"      14";"      11";"      10";"       9";"       7";"       6";"       5";"       5"
"5648";"1050010";"1050015";"NL01  ";"2017JJ00";"  2872.5";"      37";"    23.2";"    20.3";"    23.2";"    20.3";"      18";"      15";"      14";"      11";"      10";"       9";"       7";"       6";"       5";"       4"
"5649";"1050010";"1050015";"NL01  ";"2018JJ00";"  2910.1";"      37";"    23.7";"    20.8";"    23.6";"    20.8";"      18";"      15";"      14";"      11";"      10";"       9";"       7";"       6";"       5";"       5"
"5650";"1050010";"1050015";"NL01  ";"2019JJ00";"  2949.8";"      38";"    25.1";"    21.8";"    25.1";"    21.8";"      18";"      15";"      14";"      11";"      10";"       9";"       7";"       6";"       5";"       5"
"5651";"1050010";"1050015";"NL01  ";"2020JJ00";"  2985.9";"      38";"    25.7";"    22.7";"    25.7";"    22.7";"      18";"      15";"      14";"      12";"      10";"       9";"       7";"       6";"       5";"       4"
"5652";"1050010";"1050015";"NL01  ";"2021JJ00";"  3014.0";"      38";"    26.9";"    23.6";"    26.9";"    23.6";"      18";"      15";"      14";"      11";"      10";"       8";"       7";"       6";"       5";"       4"
"5653";"1050010";"1050015";"NL01  ";"2022JJ00";"  3085.0";"      38";"    28.6";"    25.0";"    28.5";"    25.0";"      17";"      15";"      15";"      12";"      10";"       8";"       7";"       6";"       5";"       4"
"5654";"1050010";"1050015";"NL01  ";"2023JJ00";"  3164.0";"      39";"    30.6";"    27.2";"    30.5";"    27.2";"      17";"      15";"      15";"      12";"      11";"       9";"       7";"       6";"       5";"       4"
"5707";"1050010";"1050015";"PV20  ";"2011JJ00";"   113.5";"      41";"    17.3";"    16.1";"    17.2";"    16.1";"      31";"      16";"      13";"      10";"       8";"       6";"       5";"       4";"       3";"       3"
"5708";"1050010";"1050015";"PV20  ";"2012JJ00";"   116.6";"      42";"    17.4";"    16.2";"    17.4";"    16.2";"      31";"      16";"      13";"      10";"       8";"       7";"       5";"       5";"       3";"       3"
"5709";"1050010";"1050015";"PV20  ";"2013JJ00";"   119.0";"      43";"    17.5";"    16.1";"    17.5";"    16.1";"      32";"      16";"      12";"       9";"       8";"       7";"       5";"       5";"       4";"       3"
"5710";"1050010";"1050015";"PV20  ";"2014JJ00";"   119.5";"      43";"    18.1";"    16.8";"    18.1";"    16.8";"      31";"      16";"      13";"      10";"       8";"       7";"       6";"       5";"       4";"       3"
"5711";"1050010";"1050015";"PV20  ";"2015JJ00";"   122.9";"      43";"    18.3";"    17.1";"    18.3";"    17.0";"      31";"      16";"      13";"      10";"       8";"       7";"       5";"       5";"       4";"       3"
"5712";"1050010";"1050015";"PV20  ";"2016JJ00";"   123.9";"      44";"    18.8";"    17.7";"    18.8";"    17.7";"      30";"      16";"      13";"      10";"       8";"       7";"       6";"       5";"       3";"       2"
"5713";"1050010";"1050015";"PV20  ";"2017JJ00";"   124.9";"      44";"    19.3";"    18.2";"    19.3";"    18.2";"      30";"      16";"      13";"      10";"       8";"       7";"       6";"       4";"       3";"       2"
"5714";"1050010";"1050015";"PV20  ";"2018JJ00";"   126.0";"      44";"    19.7";"    18.7";"    19.7";"    18.7";"      30";"      16";"      13";"      10";"       9";"       7";"       6";"       4";"       3";"       3"
"5715";"1050010";"1050015";"PV20  ";"2019JJ00";"   126.9";"      44";"    20.7";"    19.6";"    20.7";"    19.6";"      30";"      15";"      14";"      10";"       9";"       7";"       6";"       4";"       3";"       2"
"5716";"1050010";"1050015";"PV20  ";"2020JJ00";"   127.8";"      44";"    21.6";"    20.4";"    21.6";"    20.4";"      29";"      15";"      14";"      10";"       9";"       7";"       6";"       4";"       3";"       2"
"5717";"1050010";"1050015";"PV20  ";"2021JJ00";"   129.3";"      45";"    22.7";"    21.2";"    22.7";"    21.2";"      29";"      15";"      14";"      10";"       9";"       7";"       6";"       4";"       3";"       2"
"5718";"1050010";"1050015";"PV20  ";"2022JJ00";"   132.0";"      45";"    24.1";"    22.5";"    24.0";"    22.5";"      28";"      16";"      15";"      11";"       9";"       7";"       6";"       4";"       3";"       2"
"5719";"1050010";"1050015";"PV20  ";"2023JJ00";"   133.3";"      45";"    26.3";"    24.7";"    26.3";"    24.6";"      27";"      16";"      15";"      11";"       9";"       7";"       6";"       4";"       3";"       2"
"5720";"1050010";"1050015";"PV21  ";"2011JJ00";"    92.9";"      33";"    19.6";"    17.8";"    19.6";"    17.8";"      17";"      18";"      15";"      12";"      10";"       8";"       6";"       5";"       4";"       3"
"5721";"1050010";"1050015";"PV21  ";"2012JJ00";"    94.3";"      34";"    19.8";"    18.0";"    19.8";"    18.0";"      17";"      18";"      15";"      12";"      10";"       8";"       7";"       5";"       4";"       3"
"5722";"1050010";"1050015";"PV21  ";"2013JJ00";"    95.9";"      34";"    20.0";"    18.2";"    20.0";"    18.2";"      16";"      18";"      15";"      12";"      10";"       9";"       7";"       6";"       4";"       3"
"5723";"1050010";"1050015";"PV21  ";"2014JJ00";"    96.9";"      34";"    20.7";"    18.5";"    20.7";"    18.5";"      17";"      18";"      15";"      12";"      10";"       8";"       7";"       5";"       4";"       3"
